created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
08/24/2015,171625,103124,POINT (-73.97576559096751 40.728123289568934),2,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,214 AVENUE C,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002800,New York,40.72812329,-73.97576559,990966.902237,204552.43773
08/24/2015,171626,103124,POINT (-73.97571497236724 40.728192952167504),3,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,214 AVENUE C,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002800,New York,40.72819295,-73.97571497,990980.924846,204577.821865
09/01/2015,195809,105937,POINT (-73.96220535237521 40.75907093508054),12,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,3or4,Harmful,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1068 1 AVENUE,10022,New York,106,1,Manhattan,5,73,28,MN19,Turtle Bay-East Midtown,1010601,New York,40.75907094,-73.96220535,994720.445255,215828.981449
09/03/2015,200072,406754,POINT (-74.1923061313937 40.587936866295344),3,0,OnCurb,Alive,Fair,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,145 EAST SERVICE ROAD,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029102,New York,40.58793687,-74.19230613,930837.608782,153536.303542
08/30/2015,189811,219533,POINT (-73.96510642903617 40.693806355034845),12,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,Helpful,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,138 RYERSON STREET,11205,Brooklyn,302,3,Brooklyn,35,50,25,BK69,Clinton Hill,3019100,New York,40.69380635,-73.96510643,993926.216856,192050.737996
09/08/2015,208795,107179,POINT (-73.96031866846421 40.763759942932026),9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,334 EAST 65 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011800,New York,40.76375994,-73.96031867,995242.349066,217537.571864
09/08/2015,208796,107179,POINT (-73.96022711049241 40.763721349066394),6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,338 EAST 65 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011800,New York,40.76372135,-73.96022711,995267.718438,217523.522352
09/05/2015,204719,405407,POINT (-74.10078473925444 40.56474667065501),3,0,OnCurb,Alive,Good,Malus,crab apple,1or2,Helpful,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,38 ROMA AVENUE,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5012804,New York,40.56474667,-74.10078474,956247.635389,145045.019671
09/03/2015,199486,107050,POINT (-73.98215223776972 40.775649507569454),6,0,OnCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2000 BROADWAY,10023,New York,107,1,Manhattan,6,67,27,MN14,Lincoln Square,1015300,New York,40.77564951,-73.98215224,989193.22665,221867.349622
08/31/2015,191398,223665,POINT (-73.99915723314203 40.67655574482382),4,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Helpful,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,162 NELSON STREET,11231,Brooklyn,306,3,Brooklyn,39,52,25,BK33,Carroll Gardens-Columbia Street-Red Hook,3006500,New York,40.67655574,-73.99915723,984483.765269,185763.913299
09/06/2015,207055,310586,POINT (-73.92512967308201 40.75234692765583),14,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,38-013 NORTHERN BOULEVARD,11101,Long Island City,401,4,Queens,26,30,12,QN70,Astoria,4015700,New York,40.75234693,-73.92512967,1004993.80299,213385.813108
09/06/2015,206773,301309,POINT (-73.89750928462018 40.76801388416547),9,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,71-016 DITMARS BOULEVARD,11370,East Elmhurst,401,4,Queens,22,36,13,QN72,Steinway,4031700,New York,40.76801388,-73.89750928,1012639.71125,219101.541834
09/04/2015,201976,338315,POINT (-73.82512991930994 40.58151343784756),2,0,OffsetFromCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,190 BEACH 105 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,New York,40.58151344,-73.82512992,1032824.26439,151185.942429
09/05/2015,204365,106894,POINT (-73.96995878133944 40.79951533448229),2,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,878 WEST END AVENUE,10025,New York,107,1,Manhattan,6,69,31,MN12,Upper West Side,1019100,New York,40.79951533,-73.96995878,992567.419705,230563.410642
09/05/2015,204366,106894,POINT (-73.97003344326129 40.79941372536668),11,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,3or4,Harmful,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,872 WEST END AVENUE,10025,New York,107,1,Manhattan,6,69,31,MN12,Upper West Side,1019100,New York,40.79941373,-73.97003344,992546.760954,230526.383813
09/01/2015,193531,207509,POINT (-73.96974062518477 40.587459769959594),25,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2528 WEST STREET,11223,Brooklyn,313,3,Brooklyn,47,45,23,BK26,Gravesend,3037402,New York,40.58745977,-73.96974063,992654.507785,153305.307613
09/01/2015,195646,302740,POINT (-73.92118786323928 40.73575914209805),30,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,50-064 45 STREET,11377,Woodside,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4018700,New York,40.73575914,-73.92118786,1006091.37002,207343.314038
09/01/2015,195648,302740,POINT (-73.92114431353026 40.73597565297323),18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,50-056 45 STREET,11377,Woodside,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4018700,New York,40.73597565,-73.92114431,1006103.36803,207422.206596
08/30/2015,189155,223249,POINT (-73.97386427913419 40.671670354505444),18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,129 8 AVENUE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3016500,New York,40.67167035,-73.97386428,991500.013703,183985.106489
09/05/2015,204395,415419,POINT (-74.13534937769539 40.56740923970946),24,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,203 WOLVERINE STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56740924,-74.13534938,946645.587664,146028.001629
09/05/2015,204397,415419,POINT (-74.13481149240549 40.56747051367236),18,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,NYC Parks Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,187 WOLVERINE STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.56747051,-74.13481149,946795.063743,146050.094761
09/02/2015,197175,210342,POINT (-73.94107870257484 40.606915890520234),31,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1876 GERRITSEN AVENUE,11229,Brooklyn,315,3,Brooklyn,46,41,22,BK44,Madison,3056400,New York,40.60691589,-73.9410787,1000610.55618,160397.719609
09/05/2015,204427,217511,POINT (-73.93953380428523 40.71214189400156),7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,850 GRAND STREET,11206,Brooklyn,301,3,Brooklyn,34,53,18,BK78,Bushwick South,3048500,New York,40.71214189,-73.9395338,1001013.06193,198734.781058
09/05/2015,204429,217511,POINT (-73.93895371053692 40.71228266638049),6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,875 GRAND STREET,11206,Brooklyn,301,3,Brooklyn,34,53,18,BK78,Bushwick South,3048500,New York,40.71228267,-73.93895371,1001173.84573,198786.180233
08/31/2015,191000,107922,POINT (-73.94331010511947 40.77771949664795),7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,530 EAST 90 STREET,10128,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1015200,New York,40.7777195,-73.94331011,999950.694965,222626.093183
08/31/2015,191002,107922,POINT (-73.94357597609631 40.77783157850527),10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,530 EAST 90 STREET,10128,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1015200,New York,40.77783158,-73.94357598,999877.033695,222666.880831
08/20/2015,161947,230901,POINT (-73.96086951634308 40.64882907547963),11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,Unsure,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,570 OCEAN AVENUE,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051002,New York,40.64882908,-73.96086952,995108.460555,175664.733366
08/20/2015,161954,230901,POINT (-73.96108601412118 40.64993119075777),12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1932 CHURCH AVENUE,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051002,New York,40.64993119,-73.96108601,995048.205426,176066.237484
09/11/2015,215960,342589,POINT (-73.87486389784227 40.73261479192426),11,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,86-033 57 ROAD,11373,Elmhurst,404,4,Queens,25,35,16,QN29,Elmhurst,4047500,New York,40.73261479,-73.8748639,1018930.8555,206212.674567
09/06/2015,207236,343097,POINT (-73.85561324991816 40.740221125586714),13,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,56-017 WALDRON STREET,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4043900,New York,40.74022113,-73.85561325,1024261.50559,208992.105688
09/05/2015,204489,405464,POINT (-74.10046127759395 40.565779042992055),5,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,702 NEW DORP LANE,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5012804,New York,40.56577904,-74.10046128,956337.938358,145421.034667
09/02/2015,196258,108922,POINT (-73.95183253512064 40.82724233104383),0,2,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,680 RIVERSIDE DRIVE,10031,New York,109,1,Manhattan,7,71,31,MN04,Hamilton Heights,1023300,New York,40.82724233,-73.95183254,997580.422474,240667.585644
09/11/2015,217207,304643,POINT (-73.89771140198869 40.75083237040878),17,0,OffsetFromCurb,Alive,Fair,Quercus rubra,northern red oak,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,34-054 65 STREET,11377,Woodside,402,4,Queens,26,34,16,QN63,Woodside,4029300,New York,40.75083237,-73.8977114,1012591.03484,212841.693133
08/08/2015,127141,309270,POINT (-73.8593318590381 40.6935647341129),20,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,"Stones,WiresRope,BranchLights",Yes,No,No,Yes,No,No,Yes,No,No,86-001 85 STREET,11421,Woodhaven,409,4,Queens,32,38,15,QN53,Woodhaven,4001200,New York,40.69356473,-73.85933186,1023258.32683,191992.101958
08/22/2015,166249,401417,POINT (-74.1375928733266 40.61836169582641),15,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,223 DICKIE AVENUE,10314,Staten Island,501,5,Staten Island,50,63,24,SI07,Westerleigh,5019700,New York,40.6183617,-74.13759287,946051.431044,164592.222703
09/07/2015,208558,219297,POINT (-73.96534311583217 40.69085134620496),11,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,261 HALL STREET,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK69,Clinton Hill,3019300,New York,40.69085135,-73.96534312,993861.007997,190974.115477
08/27/2015,180696,226566,POINT (-73.96738807827329 40.6800089112323),11,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,686 DEAN STREET,11238,Brooklyn,308,3,Brooklyn,35,57,25,BK64,Prospect Heights,3020300,New York,40.68000891,-73.96738808,993295.371989,187023.683745
09/05/2015,204271,107656,POINT (-73.95718715098158 40.77255952982048),6,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,Helpful,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,219 EAST 77 STREET,10075,New York,108,1,Manhattan,4,76,28,MN31,Lenox Hill-Roosevelt Island,1013400,New York,40.77255953,-73.95718715,996108.261377,220743.961449
09/04/2015,202099,103083,POINT (-73.98838039580897 40.726468833284),15,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,Unsure,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,306 EAST 5 STREET,10003,New York,103,1,Manhattan,2,66,27,MN22,East Village,1003800,New York,40.72646883,-73.9883804,987470.614282,203948.952388
09/04/2015,202106,103083,POINT (-73.98747475216818 40.72608552764066),20,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,Harmful,NoDamage,NYC Parks Staff,BranchOther,No,No,No,No,No,No,No,No,Yes,334 EAST 5 STREET,10003,New York,103,1,Manhattan,2,66,27,MN22,East Village,1003800,New York,40.72608553,-73.98747475,987721.652166,203809.336854
09/04/2015,201706,224187,POINT (-74.00304919288098 40.682161822157966),4,0,OnCurb,Alive,Good,Quercus alba,white oak,1or2,Unsure,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,97 SUMMIT STREET,11231,Brooklyn,306,3,Brooklyn,39,52,26,BK33,Carroll Gardens-Columbia Street-Red Hook,3005100,New York,40.68216182,-74.00304919,983404.29105,187806.382311
08/26/2015,176838,402262,POINT (-74.15466202074664 40.62584116160463),7,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,1964 FOREST AVENUE,10303,Staten Island,501,5,Staten Island,49,61,23,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5023100,New York,40.62584116,-74.15466202,941317.505801,167325.090597
09/02/2015,198054,411698,POINT (-74.19042145348703 40.54048486013062),20,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,256 DELMAR AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017009,New York,40.54048486,-74.19042145,931323.490028,136247.276112
08/27/2015,179795,215912,POINT (-73.94961819505832 40.72338859883877),15,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,535 LEONARD STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3056900,New York,40.7233886,-73.9496182,998215.006835,202830.530084
08/31/2015,192197,203574,POINT (-74.034388445573 40.6197502929467),12,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,233 92 STREET,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005800,New York,40.61975029,-74.03438845,974703.265801,165069.998978
09/06/2015,206310,105368,POINT (-73.97913064791842 40.73702334880838),5,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,377 EAST 23 STREET,10010,New York,106,1,Manhattan,2,74,27,MN21,Gramercy,1006400,New York,40.73702335,-73.97913065,990033.457581,207794.767859
09/12/2015,217867,207959,POINT (-73.98923784333947 40.588120433363656),3,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Harmful,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,2715 CROPSEY AVENUE,11214,Brooklyn,313,3,Brooklyn,43,47,22,BK26,Gravesend,3031400,New York,40.58812043,-73.98923784,987239.147553,153544.73594
08/31/2015,192161,203575,POINT (-74.03532619086046 40.62000214895276),18,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,9115 RIDGE BOULEVARD,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005800,New York,40.62000215,-74.03532619,974442.971046,165161.860343
08/16/2015,149254,107712,POINT (-73.95145235853485 40.7738089987199),2,0,OnCurb,Alive,Poor,Quercus bicolor,swamp white oak,None,None,NoDamage,Volunteer,"TrunkOther,BranchOther",No,No,No,No,No,Yes,No,No,Yes,1562 1 AVENUE,10028,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1013600,New York,40.773809,-73.95145236,997696.426179,221200.01303
08/17/2015,154268,111054,POINT (-73.94143970188382 40.84815301886398),4,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,1 CABRINI BOULEVARD,10033,New York,112,1,Manhattan,10,71,31,MN36,Washington Heights South,1025500,New York,40.84815302,-73.9414397,1000451.56207,248287.878146
08/12/2015,138213,228387,POINT (-73.97275165519655 40.635508646559764),11,0,OnCurb,Alive,Fair,Quercus coccinea,scarlet oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,514 OCEAN PARKWAY,11218,Brooklyn,312,3,Brooklyn,39,44,17,BK41,Kensington-Ocean Parkway,3048400,New York,40.63550865,-73.97275166,991812.752251,170810.489466
08/18/2015,155831,226324,POINT (-73.96499983418661 40.675846894476116),5,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,3or4,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,392 PARK PLACE,11238,Brooklyn,308,3,Brooklyn,35,57,20,BK64,Prospect Heights,3020700,New York,40.67584689,-73.96499983,993958.390676,185507.597211
08/23/2015,168097,506740,POINT (-73.90045005099137 40.873759451140266),2,0,OnCurb,Alive,Poor,Quercus coccinea,scarlet oak,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2860 WEBB AVENUE,10468,Bronx,208,2,Bronx,14,81,33,BX28,Van Cortlandt Village,2026702,New York,40.87375945,-73.90045005,1011781.34158,257627.520884
08/27/2015,180129,230020,POINT (-73.95779959125875 40.627064645400864),29,0,OnCurb,Alive,Good,Quercus coccinea,scarlet oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,963 EAST 19 STREET,11230,Brooklyn,314,3,Brooklyn,45,48,17,BK43,Midwood,3076200,New York,40.62706465,-73.95779959,995964.165208,167735.759067
08/24/2015,171514,406551,POINT (-74.08611365889178 40.582628456761064),2,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,496 LIBERTY AVENUE,10305,Staten Island,502,5,Staten Island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,5011201,New York,40.58262846,-74.08611366,960330.299796,151555.444642
08/18/2015,156299,514741,POINT (-73.85176370264301 40.890069909550576),5,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,911 EAST 231 STREET,10466,Bronx,212,2,Bronx,12,83,36,BX44,Williamsbridge-Olinville,2042400,New York,40.89006991,-73.8517637,1025235.87701,263589.109682
09/06/2015,205964,301382,POINT (-73.92522405780397 40.76644373662245),4,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,25-019 30 DRIVE,11102,Astoria,401,4,Queens,22,36,12,QN71,Old Astoria,4007300,New York,40.76644374,-73.92522406,1004963.26827,218521.717534
09/07/2015,207702,345394,POINT (-73.91473532358349 40.70704541680885),4,0,OnCurb,Alive,Poor,Tilia cordata,littleleaf linden,1or2,Unsure,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,381 SENECA AVENUE,11385,Ridgewood,405,4,Queens,34,37,12,QN20,Ridgewood,4053900,New York,40.70704542,-73.91473532,1007889.75783,196883.700114
09/03/2015,199476,107050,POINT (-73.98210262085611 40.77606526640523),7,0,OffsetFromCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2018 BROADWAY,10023,New York,107,1,Manhattan,6,67,27,MN14,Lincoln Square,1015300,New York,40.77606527,-73.98210262,989206.937909,222018.827338
08/31/2015,191003,107922,POINT (-73.94367133792996 40.77787177856405),7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,530 EAST 90 STREET,10128,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1015200,New York,40.77787178,-73.94367134,999850.613144,222681.510067
08/31/2015,191071,108023,POINT (-73.94449549663902 40.77933274735566),6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1751 YORK AVENUE,10128,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1015200,New York,40.77933275,-73.9444955,999622.019441,223213.644502
09/01/2015,195649,302740,POINT (-73.9211115147069 40.73613871522938),6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,50-050 45 STREET,11377,Woodside,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4018700,New York,40.73613872,-73.92111151,1006112.4041,207481.623472
08/24/2015,171753,232373,POINT (-73.95291003169817 40.651571309100284),5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,181 MARTENSE STREET,11226,Brooklyn,317,3,Brooklyn,40,43,20,BK60,Prospect Lefferts Gardens-Wingate,3082200,New York,40.65157131,-73.95291003,997316.629695,176664.891471
08/28/2015,183015,343103,POINT (-73.86364590391237 40.74078146974715),2,0,OnCurb,Alive,Poor,Ginkgo biloba,ginkgo,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,50-54 98 STREET,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4044302,New York,40.74078147,-73.8636459,1022035.23347,209192.689604
09/02/2015,196385,310102,POINT (-73.82298264945614 40.70344186981859),5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,129-002 HILLSIDE AVENUE,11418,Richmond Hill,409,4,Queens,29,27,14,QN54,Richmond Hill,4014201,New York,40.70344187,-73.82298265,1033330.95005,195608.906404
